id,Lat_Dec,Lon_Dec,NO2uM,NO3uM,NH3uM,R_TEMP,R_Depth,R_Sal,R_DYNHT,R_Nuts,R_Oxy_micromol.Kg,,PO4uM,SiO3uM,TA1.x,Salinity1,Temperature_degC,DIC
1346,34.15047,-121.14983,0,41.84,0.04,5.49,518,112.9,0.9,0.04,18.69911,,3.18,82.82,2313.92,34.194,5.53,2314.18
1347,34.31327,-120.79398,0.011,35.63,0.01,6.96,323,136.5,0.619,0.01,53.06699,,2.76,57.35,2283.58,34.1,6.99,2267.08
1348,32.41797,-119.9588,0,31.3,0,8.24,171,152.5,0.349,0,65.2585,,2.42,42.04,2270.7,34.101,8.26,2241.5
1349,34.1805,-119.51062,0.035,0.08,0.07,14.77,34,322,0.127,0.07,255.8286,,0.42,3.64,2228,33.315,14.78,2021.89
1350,31.41567,-121.9852,0.009,34.53,0,7.2,323,142.5,0.742,0,66.55524,,2.61,52.53,2280.35,34.065,7.23,2279.66
1351,34.2775,-120.05032,0.04,33.1,0.08,8.03,231,143.5,0.375,0.08,27.84072,,2.77,55.61,2286.35,34.188,8.05,2277.48
1352,32.65397,-119.48538,0.006,0,0.01,17.01,3,374.7,0.011,0.01,244.1957,,0.33,1.8,2227.61,33.239,17.01,1999.55
1353,32.845,-117.54,0,25.4,0,9.92,171,188.3,0.456,0,101.4051,,2.03,28.5,2253.25,33.9546,9.94,2191.4
1354,32.84562,-117.53203,0.025,33.2,0.2,8.22,323,143.8,0.682,0.2,39.15037,,2.78,49.57,2286.84,34.246,8.25,2264.54
1355,32.41787,-119.9594,0.022,26.26,0,8.66,171,172.5,0.448,0,127.74,,1.98,31.09,2254.64,33.923,8.67,2189.27
1356,32.41797,-119.9588,0.004,39.8,0,5.81,521,108.1,0.789,0,10.87098,,3.13,80.41,2319.72,34.316,5.85,2321.42
1357,32.41967,-119.95228,0,39.5,0,6.08,518,113.4,0.864,0,13.04585,,3.14,77.79,2320,34.301,6.13,2314.13
1358,31.4174,-121.99422,0.017,33.82,0.06,7.15,324,142.6,0.793,0.06,72.6454,,2.55,51.3,2276.82,34.055,7.18,2245.3
1359,31.433333,-121.986667,0,25.7,0,8.67,232,175.5,0.66,0,140.1198,,1.82,29.6,2249.85,33.88,8.69,2176.12
1360,33.42,-117.9,0.01,29.3,0,9.27,172,165.2,0.372,0,72.22869,,2.33,36.9,2268.6,34.144,9.29,2227.8
1361,31.433333,-121.986667,0,38.3,0,1.25,3591,45.1,2.84,0,128.1874,,2.62,172.1,2429.62,34.6665,1.53,2348.85
1362,32.41808,-119.953,0.012,0,0.05,14.81,27,316.2,0.086,0.05,256.6857,,0.37,2.47,2231.49,33.398,14.81,2014.58
1363,34.316667,-120.805,0.19,15.5,0.32,11,50,235.2,0.133,0.32,182.0124,,1.41,14.7,2233.12,33.5354,11.01,2116.71
1364,34.22737,-119.4099,0.021,0.1,0.03,14.15,2,290.7,0.006,0.03,313.6961,,0.17,0.4,2244.34,33.559,14.15,1971.14
1365,33.82407,-118.62738,0.184,1.02,0.01,14.73,50,327.7,0.176,0.01,247.1251,,0.45,2.94,2222.54,33.233,14.73,2016.54
1366,31.415,-122.016667,0,30.6,0,8.23,231,155.9,0.573,0,84.8382,,2.29,40.6,2267.02,34.0631,8.25,2225.66
1367,33.81027,-121.84337,0.007,0,0,15.82,30,352.5,0.106,0,251.9854,,0.36,2.25,2223,33.197,15.83,2007.77
1368,34.31912,-120.80587,0.016,32.14,0,7.96,323,145.8,0.698,0,55.24676,,2.57,47.91,2281.32,34.168,7.99,2254.77
1369,32.65117,-119.48417,0.012,38.7,0.12,6.34,518,116.7,0.899,0.12,14.35087,,3.09,71.91,2317.14,34.311,6.39,2307.08
1370,31.428333,-121.981667,0.36,1.3,0.15,13.52,50,315,0.166,0.15,256.2454,,0.51,3.6,2208.6,33.0746,13.53,2013.43
1371,32.41778,-119.95873,0.008,25.19,0,8.68,172,174.5,0.428,0,137.5087,,1.85,29.39,2250.82,33.891,8.7,2178.72
1372,33.823333,-118.628333,0,30.1,0,8.72,230,158.7,0.487,0,70.04774,,2.39,39.2,2271.23,34.1225,8.74,2234.51
1373,32.92,-118.938333,0.01,21,0.04,10.71,100,218.1,0.287,0.04,131.0417,,1.75,21.9,2235.53,33.7109,10.72,2160.02
1374,32.84633,-117.5313,0.018,20.1,0,10.55,101,216.6,0.29,0,136.3,,1.69,20.63,2239.08,33.689,10.56,2157.41
1375,34.15317,-121.14933,0.01,0,0.01,15.34,2,340.2,0.007,0.01,256.7508,,0.34,1.96,2224.24,33.214,15.35,2005.23
1376,32.64917,-119.48517,0.15,6.4,0.34,12.76,30,261.4,0.079,0.34,256.106,,0.77,5.37,2238.85,33.586,12.76,2060.07
1377,31.418333,-121.998333,0,0.1,0.02,19.05,2,423.2,0.008,0.02,233.8464,,0.28,1.5,2217.4,33.221,19.05,1998.7
1378,32.843333,-117.531667,0.58,4.7,0,13.26,31,294.2,0.107,0,254.885,,0.63,2.6,2223.78,33.278,13.26,2040.97
1379,34.66333,-121.0434,0.11,1.8,0.39,14.31,31,295.2,0.094,0.39,251.4016,,0.5,2.37,2238.93,33.55,14.32,2032.64
1380,34.38503,-120.66553,0.02,0.1,0,14.9,15,305.9,0.047,0,263.6317,,0.3,0.64,2240.18,33.563,14.9,2010.52
1381,31.428333,-121.981667,0,0,0,14.95,20,339.3,0.068,0,258.4907,,0.36,2.5,2216.9,33.1237,14.95,1996.96
1382,31.4145,-121.99232,0.162,1.5,0.11,13.06,50,305.6,0.161,0.11,260.1424,,0.48,3.42,2216.45,33.086,13.06,2016.9
1383,32.653333,-119.486667,0.01,26.1,0,9.13,171,182,0.434,0,115.3248,,2.02,30.1,2251.04,33.8807,9.15,2188.97
1384,33.48468,-117.7669,0.159,0.27,0.34,17.73,30,377.4,0.119,0.34,242.4555,,0.38,3.49,2236.49,33.435,17.73,2017.79
1385,33.41733,-117.90578,0.006,0,0,13.12,30,289.5,0.113,0,293.96,,0.36,3.6,2223.44,33.309,13.12,2014.84
1386,33.14778,-123.2202,0.012,0,0.11,14.73,32,312.8,0.1,0.11,257.548,,0.35,3.23,2229,33.423,14.73,2015.87
1387,33.82228,-118.62652,0.057,18.1,0.04,10.6,50,223.7,0.129,0.04,155.4323,,1.56,17.6,2231.64,33.599,10.6,2137.61
1388,32.653333,-119.486667,0,35.7,0,7.17,323,135.9,0.667,0,46.10724,,2.76,56.8,2288.77,34.1516,7.2,2269.98
1389,34.38503,-120.66553,0.02,0,0,15.16,10,310.2,0.031,0,265.8224,,0.28,0.43,2240.49,33.572,15.16,2003.72
1390,34.66333,-121.0434,0.07,22.7,0,10.16,102,206.8,0.263,0,124.0615,,1.83,22.88,2249,33.743,10.17,2168.88
1391,33.41782,-117.90867,0.08,1.2,0.18,13.25,30,278.1,0.084,0.18,262.6841,,0.44,1.64,2240.04,33.508,13.26,2026.24
1392,32.843333,-117.531667,0,30.9,0.22,8.73,322,151.2,0.635,0.22,49.15924,,2.53,43.2,2282.13,34.25,8.76,2253.93
1393,33.488333,-119.323333,0,30.3,0,8.9,171,158.4,0.397,0,61.78177,,2.41,39,2266.03,34.1326,8.92,2235.99
1394,34.31877,-120.80207,0.11,15.4,0,11.33,50,239,0.141,0,181.1482,,1.31,13.54,2230.7,33.532,11.34,2115.09
1395,34.28082,-120.03182,0,33.2,0,7.89,323,141.6,0.583,0,14.35483,,2.95,61.8,2292.11,34.222,7.92,2293.22
1396,33.14778,-123.2202,0.047,15.3,0.06,10.06,95,232.2,0.274,0.06,188.1006,,1.41,15.05,2220.12,33.372,10.07,2116.41
1397,34.318333,-120.8,0.2,13.5,0.5,11.34,30,246.8,0.08,0.5,208.5996,,1.24,12.3,2226.4,33.4516,11.34,2099.18
1398,32.6524,-119.4811,0.011,33.2,0.07,7.45,322,140,0.649,0.07,50.02382,,2.68,53.04,2284.03,34.147,7.49,2265.38
1399,33.821666,-118.628333,0,0,0.67,14.1,2,299.7,0.006,0.67,290.1958,,0.2,0.6,2240.55,33.4179,14.1,1994.97
1400,32.65318,-119.47958,0.205,2.34,0.15,13.41,55,322.8,0.207,0.15,253.2144,,0.58,3.51,2205.19,32.941,13.42,2018.16
1401,33.417,-117.911,0,26.1,0.08,9.73,101,182.8,0.226,0.08,91.82655,,2.12,30.09,2256.29,33.974,9.74,2203.81
1402,31.428333,-121.981667,0,26.1,0,9.13,171,182.9,0.466,0,126.6408,,1.98,28.8,2247.14,33.8676,9.15,2181.95
1403,34.14528,-120.68388,0.04,39.3,0,6.24,518,116.8,0.877,0,15.22067,,3.12,74.27,2314.28,34.275,6.28,2310.15
1404,33.493333,-119.313333,0,28.6,0,9.13,172,165,0.386,0,80.49575,,2.3,35.7,2265.57,34.1052,9.15,2219.87
1405,31.41803,-121.98997,0,40.3,0,5.92,519,114.9,1.079,0,17.42,,3.16,78.46,2316.69,34.249,5.96,2325.44
1406,34.15207,-121.15003,0.048,0.23,0.01,14.7,30,318.6,0.117,0.01,274.52,,0.34,1.1,2231.77,33.35,14.71,2011.7
1407,34.27427,-120.03057,0.753,18.19,0.06,6.58,518,123.6,0.949,0.06,0.434904,,3.83,108.35,2339.46,34.197,6.63,2351.49
1408,34.316667,-120.805,0,40.1,0,6.26,519,117.3,0.845,0,16.96033,,3.09,74.4,2305.53,34.2739,6.31,2310.41
1409,33.821666,-118.628333,0,36.1,0,6.89,521,123.3,0.904,0,18.26597,,2.97,65.9,2308.72,34.3099,6.94,2300.21
1410,34.268333,-120.021667,0.04,29.1,0.03,9.4,101,166.4,0.224,0.03,65.26867,,2.34,36.1,2267.54,34.128,9.41,2286.75
1411,34.16203,-121.15758,0.089,1.7,0.67,13.61,30,284.4,0.089,0.67,263.1367,,0.52,2.6,2238.81,33.498,13.61,2032.21
1412,34.275,-120.033333,0,33.2,0.04,8.24,319,145.2,0.613,0.04,28.7108,,2.85,51.6,2285.9,34.226,8.27,2274.29
1413,34.31638,-120.80213,0.077,18.78,0,10.52,50,220.9,0.154,0,150.39,,1.6,18.92,2232.22,33.612,10.53,2144.95
1414,32.913333,-118.926667,0.01,0,0,15.78,3,330.7,0.01,0,250.1878,,0.34,2.4,2236.95,33.4657,15.78,2008.42
1415,32.81872,-123.90777,0.001,0,0.08,17.84,25,397.4,0.101,0.08,241.1972,,0.33,2.71,2222.01,33.198,17.84,2004.99
1416,32.646667,-119.491667,0.13,4.5,0.28,12.9,27,274.2,0.075,0.28,267.9017,,0.64,7,2230.35,33.4541,12.9,2035.11
1417,33.491667,-122.533333,0.22,6,0.12,12.11,50,288.2,0.154,0.12,251.8187,,0.72,6.1,2208.91,33.0809,12.12,2038.55
1418,31.4171,-121.98952,0,38.1,0,1.29,3558,45.5,3.04,0,125.5785,,2.67,169.59,2433.71,34.668,1.56,2350.53
1419,33.48228,-122.53438,0,35.2,0.08,6.6,323,136.1,0.676,0.08,62.63644,,2.65,57.47,2283.91,34.044,6.63,2259.81
1420,33.48392,-122.53138,0.016,28.6,0.04,8.56,171,167.5,0.406,0.04,102.6891,,2.12,33.85,2255.97,33.956,8.58,2205.42
1421,32.421667,-119.96,0,27.7,0,8.74,171,166.5,0.4,0,104.8638,,2.09,33.3,2259.57,33.9999,8.76,2201.03
1422,32.413333,-119.966667,0,39.4,0,6.24,520,114.1,0.84,0,12.17625,,3.1,76.2,2316.95,34.315,6.29,2315.23
1423,34.44952,-120.52363,0.205,22.16,0.03,9.81,50,204,0.111,0.03,135.8125,,1.82,24.81,2239.51,33.686,9.82,2165.97
1424,34.27,-120.021666,0,34.3,0,7.9,323,141.6,0.604,0,22.18484,,2.83,56.3,2289.15,34.2108,7.93,2280.15
1425,34.27582,-120.02328,0.12,12.3,0,12.2,50,258.5,0.153,0,191.2016,,1.16,11.46,2231.06,33.503,12.2,2097.65
1426,32.418333,-119.968333,0,32.3,0,8.04,232,147.8,0.467,0,61.33952,,2.49,46.4,2276.6,34.15,8.06,2247.7
1427,32.81872,-123.90777,0.006,22,0.01,9.24,171,202.2,0.544,0.01,161.4878,,1.66,22.24,2234.57,33.626,9.26,2152.01
1428,33.14198,-123.2209,0.012,33.44,0,7.28,323,145.2,0.746,0,78.7375,,2.51,49.94,2273.03,34.038,7.31,2242.88
1429,33.485,-122.536667,0.08,1.4,0.05,13.41,2,310.9,0.006,0.05,265.3895,,0.46,4.3,2213.63,33.0813,13.41,2004.62
1430,33.418333,-117.898333,0,31.7,0.05,8.18,322,138.6,0.59,0.05,33.0587,,2.68,45.6,2306.75,34.2902,8.21,2273.54
1431,34.28082,-120.03182,0.09,4.3,0.22,12.28,1,255.8,0.003,0.22,278.7412,,0.72,8.35,2238.44,33.558,12.28,2047.15
1432,31.41432,-121.99767,0.07,0.4,0.4,12.61,101,295.8,0.31,0.4,263.1624,,0.38,3.29,2212.62,33.115,12.62,2017.59
1433,32.41082,-119.94582,0.003,34.5,0.02,7.22,324,139.8,0.684,0.02,57.41859,,2.57,52.16,2279.21,34.098,7.25,2257
1434,33.82042,-121.84573,0,20.87,0.08,10.07,101,213.1,0.309,0.08,144.0948,,1.73,20.78,2234.09,33.639,10.08,2152.89
1435,33.488333,-119.323333,0,0.1,0.01,19.82,1,418,0.004,0.01,238.1967,,0.28,2.1,2243.61,33.5483,19.82,1997.91
1436,34.2724,-120.02573,0.01,0,0,17.89,2,370.5,0.007,0,247.5429,,0.24,2.12,2236.7,33.565,17.89,2001.39
1437,32.84772,-117.53193,0.006,34.5,0.25,7.67,324,136.6,0.635,0.25,33.92791,,2.76,53.72,2292.14,34.235,7.7,2273.79
1438,34.66333,-121.0434,0.02,0,0,14.65,10,302.1,0.03,0,291.0732,,0.27,0.42,2239.37,33.537,14.65,1985.41
1439,33.418333,-117.908333,0.08,1.6,0.11,14.24,26,308.3,0.082,0.11,255.3579,,0.42,2.8,2222.91,33.3445,14.24,2017.96
1440,34.27,-120.021666,0,27.7,0,6.51,521,122.4,0.859,0,0.869804,,3.35,99.2,2327.86,34.2537,6.56,2333.09
1441,32.65117,-119.48417,0.228,4.3,0.03,13.18,50,286.1,0.154,0.03,238.7427,,0.64,4.74,2227.3,33.379,13.18,2044.13
1442,34.28,-120.023333,0.01,31.4,0,8.66,230,157.7,0.468,0,55.68958,,2.48,45.3,2274.02,34.1216,8.68,2246.72
1443,33.818333,-118.625,0.08,2,0.16,13.49,2,283.2,0.006,0.16,262.7,,0.52,3.8,2235.38,33.4778,13.49,2033.78
1444,33.82361,-121.84444,0.006,0,0.01,15.29,30,335.8,0.104,0.01,257.6086,,0.34,1.9,2225.4,33.268,15.29,2004.44
1445,32.413333,-119.966667,0,0,0,16.99,2,356.6,0.007,0,258.5379,,0.22,0.6,2238.37,33.475,16.99,2000.48
1446,33.81555,-121.84499,0.008,40.7,0.05,5.7,519,109.1,0.87,0.05,12.6105,,3.21,82.22,2319.28,34.284,5.74,2319.55
1447,32.8451,-117.53172,0.011,28.51,0.15,9.26,232,164.7,0.574,0.15,70.05163,,2.35,36.82,2270.96,34.153,9.28,2229.52
1448,34.2324,-120.97948,0.03,23.9,0,9.64,101,197.8,0.258,0,132.3203,,1.83,25.05,2245.18,33.755,9.66,2170.64
1449,32.84633,-117.5313,0.065,11.82,0.12,11.57,50,260.6,0.174,0.12,200.11,,1.11,10.45,2219.78,33.343,11.58,2090.91
1450,33.42,-117.901667,0,38.6,0,6.52,520,118.2,0.889,0,12.17673,,3.11,73.1,2313.52,34.3024,6.57,2311.19
1451,34.271667,-120.023333,0.33,5.9,0,13.21,49,290.1,0.149,0,224.8112,,0.75,6.5,2223.31,33.3304,13.22,2048.93
1452,31.41,-121.991667,0,33.6,0,7.61,322,143.1,0.731,0,60.46569,,2.56,49.5,2280.43,34.1269,7.64,2251.34
1453,34.27427,-120.03057,0.517,1.58,0.35,14.47,30,319,0.11,0.35,249.2842,,0.54,4.12,2223.88,33.266,14.47,2030.03
1454,32.42103,-119.96358,0.006,0,0.05,16.84,3,352,0.011,0.05,247.1905,,0.32,0.67,2237.74,33.496,16.84,2015.34
